store_id,store_name,store_city,store_state,store_zip,store_open_date,store_closed_date
STORE-9626,Anycompany - store-9626,Columbus,IN,76966,2005-01-04,9999-12-2259
STORE-4588,Anycompany - store-4588,Chicago,TX,93708,2005-01-04,9999-12-2260
STORE-2866,Anycompany - store-2866,Columbus,PA,67709,2005-01-04,9999-12-2261
STORE-6788,Anycompany - store-6788,Phoenix,CO,32302,2005-01-04,9999-12-2262
STORE-9769,Anycompany - store-9769,Phoenix,DC,49835,2005-01-04,9999-12-2263
STORE-4649,Anycompany - store-4649,Houston,FL,68227,2005-01-04,9999-12-2264
STORE-7794,Anycompany - store-7794,New York,CO,88957,2005-01-04,9999-12-2265
STORE-6438,Anycompany - store-6438,Indianapolis,IL,25068,2005-01-04,9999-12-2266
STORE-8181,Anycompany - store-8181,Jacksonville,CA,54150,2005-01-04,9999-12-2267
STORE-6232,Anycompany - store-6232,San Diego,AZ,84199,2005-01-04,9999-12-2268
STORE-8573,Anycompany - store-8573,Seattle,CA,73359,2005-01-04,9999-12-2269
STORE-3294,Anycompany - store-3294,Denver,TX,50291,2005-01-04,9999-12-2270
STORE-9967,Anycompany - store-9967,Chicago,CA,68794,2005-01-04,9999-12-2271
STORE-2933,Anycompany - store-2933,Austin,CA,22438,2005-01-04,9999-12-2272
STORE-9880,Anycompany - store-9880,Seattle,AZ,89182,2005-01-04,9999-12-2273
STORE-3886,Anycompany - store-3886,Dallas,TX,60165,2005-01-04,9999-12-2274
STORE-5319,Anycompany - store-5319,Houston,TX,79363,2005-01-04,9999-12-2275
STORE-6466,Anycompany - store-6466,Chicago,WA,87724,2005-01-04,9999-12-2276
STORE-2261,Anycompany - store-2261,Jacksonville,AZ,96197,2005-01-04,9999-12-2277
STORE-4533,Anycompany - store-4533,San Jose,TX,62142,2005-01-04,9999-12-2278
STORE-2188,Anycompany - store-2188,Chicago,CA,19295,2005-01-04,9999-12-2279
STORE-5647,Anycompany - store-5647,Fort Worth,TX,23276,2005-01-04,9999-12-2280
STORE-1772,Anycompany - store-1772,Los Angeles,CA,24539,2005-01-04,9999-12-2281
STORE-3921,Anycompany - store-3921,Charlotte,FL,70271,2005-01-04,9999-12-2282
STORE-7335,Anycompany - store-7335,Denver,CA,61558,2005-01-04,9999-12-2283
STORE-9601,Anycompany - store-9601,Chicago,TX,79536,2005-01-04,9999-12-2284
STORE-8809,Anycompany - store-8809,San Jose,TX,15328,2005-01-04,9999-12-2285
STORE-6343,Anycompany - store-6343,Dallas,TX,53363,2005-01-04,9999-12-2286
STORE-1166,Anycompany - store-1166,New York,IL,62660,2005-01-04,9999-12-2287
STORE-5833,Anycompany - store-5833,Charlotte,CA,74732,2005-01-04,9999-12-2288
STORE-6395,Anycompany - store-6395,Dallas,CA,97598,2005-01-04,9999-12-2289
STORE-1811,Anycompany - store-1811,New York,CA,79876,2005-01-04,9999-12-2290
STORE-7561,Anycompany - store-7561,Fort Worth,AZ,22443,2005-01-04,9999-12-2291
STORE-6069,Anycompany - store-6069,San Antonio,CA,43235,2005-01-04,9999-12-2292
STORE-2704,Anycompany - store-2704,Indianapolis,NC,69885,2005-01-04,9999-12-2293
STORE-5140,Anycompany - store-5140,Columbus,NC,82667,2005-01-04,9999-12-2294
STORE-8768,Anycompany - store-8768,San Diego,CA,46619,2005-01-04,9999-12-2295
STORE-3177,Anycompany - store-3177,Austin,WA,92286,2005-01-04,9999-12-2296
STORE-5168,Anycompany - store-5168,Columbus,NC,52060,2005-01-04,9999-12-2297
STORE-4592,Anycompany - store-4592,San Diego,NY,72528,2005-01-04,9999-12-2298
STORE-8815,Anycompany - store-8815,San Francisco,FL,81632,2005-01-04,9999-12-2299
STORE-8958,Anycompany - store-8958,Indianapolis,WA,99016,2005-01-04,9999-12-2300
STORE-3406,Anycompany - store-3406,Columbus,TX,34566,2005-01-04,9999-12-2301
STORE-7683,Anycompany - store-7683,Seattle,NY,61645,2005-01-04,9999-12-2302
STORE-3351,Anycompany - store-3351,Washington,TX,64205,2005-01-04,9999-12-2303
STORE-6034,Anycompany - store-6034,New York,TX,55151,2005-01-04,9999-12-2304
STORE-4174,Anycompany - store-4174,Chicago,FL,75183,2005-01-04,9999-12-2305
STORE-8968,Anycompany - store-8968,Fort Worth,CA,49051,2005-01-04,9999-12-2306
STORE-1119,Anycompany - store-1119,Phoenix,TX,32720,2005-01-04,9999-12-2307
STORE-6100,Anycompany - store-6100,Jacksonville,WA,51238,2005-01-04,9999-12-2308
STORE-9178,Anycompany - store-9178,San Antonio,WA,45017,2005-01-04,9999-12-2309
STORE-9803,Anycompany - store-9803,Chicago,DC,71212,2005-01-04,9999-12-2310
STORE-7879,Anycompany - store-7879,Jacksonville,CA,35510,2005-01-04,9999-12-2311
STORE-7217,Anycompany - store-7217,San Antonio,CA,73071,2005-01-04,9999-12-2312
STORE-3405,Anycompany - store-3405,Dallas,IL,43556,2005-01-04,9999-12-2313
STORE-5655,Anycompany - store-5655,Jacksonville,CA,54404,2005-01-04,9999-12-2314
STORE-2890,Anycompany - store-2890,Denver,CA,44883,2005-01-04,9999-12-2315
STORE-7705,Anycompany - store-7705,Dallas,TX,66279,2005-01-04,9999-12-2316
STORE-3280,Anycompany - store-3280,Columbus,CA,68505,2005-01-04,9999-12-2317
STORE-8161,Anycompany - store-8161,Phoenix,CA,69541,2005-01-04,9999-12-2318
STORE-8474,Anycompany - store-8474,Phoenix,IL,76940,2005-01-04,9999-12-2319
STORE-7141,Anycompany - store-7141,Chicago,TX,80037,2005-01-04,9999-12-2320
STORE-5981,Anycompany - store-5981,Phoenix,TX,82042,2005-01-04,9999-12-2321
STORE-8962,Anycompany - store-8962,Indianapolis,FL,15724,2005-01-04,9999-12-2322
STORE-3971,Anycompany - store-3971,San Francisco,TX,84611,2005-01-04,9999-12-2323
STORE-7713,Anycompany - store-7713,San Francisco,AZ,10779,2005-01-04,9999-12-2324
STORE-3644,Anycompany - store-3644,San Francisco,CA,86822,2005-01-04,9999-12-2325
STORE-9799,Anycompany - store-9799,Houston,NC,43690,2005-01-04,9999-12-2326
STORE-5150,Anycompany - store-5150,Indianapolis,OH,99784,2005-01-04,9999-12-2327
STORE-5799,Anycompany - store-5799,Phoenix,CA,91787,2005-01-04,9999-12-2328
STORE-8385,Anycompany - store-8385,Denver,TX,79653,2005-01-04,9999-12-2329
STORE-4852,Anycompany - store-4852,San Antonio,AZ,61321,2005-01-04,9999-12-2330
STORE-6722,Anycompany - store-6722,Columbus,IN,18675,2005-01-04,9999-12-2331
STORE-3458,Anycompany - store-3458,Austin,CO,74560,2005-01-04,9999-12-2332
STORE-5751,Anycompany - store-5751,Dallas,OH,88110,2005-01-04,9999-12-2333
STORE-6568,Anycompany - store-6568,Austin,AZ,79079,2005-01-04,9999-12-2334
STORE-9163,Anycompany - store-9163,Columbus,CA,73370,2005-01-04,9999-12-2335
STORE-3252,Anycompany - store-3252,San Francisco,CA,14289,2005-01-04,9999-12-2336
STORE-8591,Anycompany - store-8591,Dallas,OH,61639,2005-01-04,9999-12-2337
STORE-2230,Anycompany - store-2230,Austin,DC,43678,2005-01-04,9999-12-2338
STORE-1418,Anycompany - store-1418,Charlotte,TX,13151,2005-01-04,9999-12-2339
STORE-4175,Anycompany - store-4175,San Diego,DC,31309,2005-01-04,9999-12-2340
STORE-9800,Anycompany - store-9800,San Antonio,CO,51676,2005-01-04,9999-12-2341
STORE-2828,Anycompany - store-2828,Dallas,IN,48336,2005-01-04,9999-12-2342
STORE-7154,Anycompany - store-7154,Charlotte,CA,19755,2005-01-04,9999-12-2343
STORE-5393,Anycompany - store-5393,San Antonio,CA,60587,2005-01-04,9999-12-2344
STORE-2690,Anycompany - store-2690,San Antonio,TX,65062,2005-01-04,9999-12-2345
STORE-8760,Anycompany - store-8760,Columbus,NY,67415,2005-01-04,9999-12-2346
STORE-6105,Anycompany - store-6105,Chicago,CA,17498,2005-01-04,9999-12-2347
STORE-6437,Anycompany - store-6437,San Antonio,TX,71390,2005-01-04,9999-12-2348
STORE-1704,Anycompany - store-1704,San Francisco,CA,15893,2005-01-04,9999-12-2349
STORE-2245,Anycompany - store-2245,Houston,TX,66265,2005-01-04,9999-12-2350
STORE-7084,Anycompany - store-7084,Houston,IL,79106,2005-01-04,9999-12-2351
STORE-6848,Anycompany - store-6848,Indianapolis,TX,50011,2005-01-04,9999-12-2352
STORE-4627,Anycompany - store-4627,Houston,OH,42044,2005-01-04,9999-12-2353
STORE-6912,Anycompany - store-6912,Columbus,CO,29521,2005-01-04,9999-12-2354
STORE-1761,Anycompany - store-1761,Los Angeles,CO,69734,2005-01-04,9999-12-2355
STORE-3204,Anycompany - store-3204,Jacksonville,TX,64472,2005-01-04,9999-12-2356
STORE-8541,Anycompany - store-8541,Charlotte,TX,15210,2005-01-04,9999-12-2357
STORE-3448,Anycompany - store-3448,Dallas,CA,39134,2005-01-04,9999-12-2358
STORE-9888,Anycompany - store-9888,Indianapolis,CA,31458,2005-01-04,9999-12-2359
STORE-5082,Anycompany - store-5082,Denver,IL,48480,2005-01-04,9999-12-2360
STORE-8662,Anycompany - store-8662,Denver,NC,18961,2005-01-04,9999-12-2361
STORE-5073,Anycompany - store-5073,San Antonio,TX,32994,2005-01-04,9999-12-2362
STORE-6559,Anycompany - store-6559,San Antonio,CA,65610,2005-01-04,9999-12-2363
STORE-1276,Anycompany - store-1276,Washington,CO,13488,2005-01-04,9999-12-2364
STORE-8073,Anycompany - store-8073,New York,NY,16900,2005-01-04,9999-12-2365
STORE-3856,Anycompany - store-3856,Jacksonville,CA,65259,2005-01-04,9999-12-2366
STORE-5918,Anycompany - store-5918,San Jose,TX,63927,2005-01-04,9999-12-2367
STORE-5036,Anycompany - store-5036,New York,CA,58230,2005-01-04,9999-12-2368
STORE-3357,Anycompany - store-3357,Washington,FL,78931,2005-01-04,9999-12-2369
STORE-9816,Anycompany - store-9816,Indianapolis,OH,38801,2005-01-04,9999-12-2370
STORE-2834,Anycompany - store-2834,Houston,PA,96339,2005-01-04,9999-12-2371
STORE-8226,Anycompany - store-8226,Denver,TX,27983,2005-01-04,9999-12-2372
STORE-4647,Anycompany - store-4647,San Diego,TX,35903,2005-01-04,9999-12-2373
STORE-4045,Anycompany - store-4045,San Jose,TX,18275,2005-01-04,9999-12-2374
STORE-2057,Anycompany - store-2057,Columbus,CA,18036,2005-01-04,9999-12-2375
STORE-4856,Anycompany - store-4856,Chicago,OH,47459,2005-01-04,9999-12-2376
STORE-6033,Anycompany - store-6033,Indianapolis,AZ,12289,2005-01-04,9999-12-2377
STORE-8352,Anycompany - store-8352,Phoenix,CA,78633,2005-01-04,9999-12-2378
STORE-3979,Anycompany - store-3979,Washington,NY,56286,2005-01-04,9999-12-2379
STORE-9714,Anycompany - store-9714,Columbus,TX,44881,2005-01-04,9999-12-2380
STORE-3725,Anycompany - store-3725,Houston,PA,38498,2005-01-04,9999-12-2381
STORE-1639,Anycompany - store-1639,Los Angeles,FL,34293,2005-01-04,9999-12-2382
STORE-7481,Anycompany - store-7481,Phoenix,TX,45729,2005-01-04,9999-12-2383
STORE-7831,Anycompany - store-7831,Los Angeles,DC,65518,2005-01-04,9999-12-2384
STORE-6993,Anycompany - store-6993,Los Angeles,OH,99863,2005-01-04,9999-12-2385
STORE-7664,Anycompany - store-7664,Philadelphia,PA,54118,2005-01-04,9999-12-2386
STORE-6837,Anycompany - store-6837,Houston,AZ,21736,2005-01-04,9999-12-2387
STORE-5548,Anycompany - store-5548,Charlotte,AZ,86002,2005-01-04,9999-12-2388
STORE-4846,Anycompany - store-4846,Phoenix,NY,73807,2005-01-04,9999-12-2389
STORE-3451,Anycompany - store-3451,Washington,TX,97561,2005-01-04,9999-12-2390
STORE-6106,Anycompany - store-6106,Seattle,TX,35991,2005-01-04,9999-12-2391
STORE-6749,Anycompany - store-6749,New York,NC,27156,2005-01-04,9999-12-2392
STORE-9675,Anycompany - store-9675,Phoenix,NC,88845,2005-01-04,9999-12-2393
STORE-8213,Anycompany - store-8213,Charlotte,TX,66843,2005-01-04,9999-12-2394
STORE-4927,Anycompany - store-4927,San Jose,TX,88370,2005-01-04,9999-12-2395
STORE-6129,Anycompany - store-6129,Houston,CA,20531,2005-01-04,9999-12-2396
STORE-6984,Anycompany - store-6984,Los Angeles,DC,64179,2005-01-04,9999-12-2397
STORE-7534,Anycompany - store-7534,Dallas,NC,69901,2005-01-04,9999-12-2398
STORE-1277,Anycompany - store-1277,Phoenix,CA,65337,2005-01-04,9999-12-2399
STORE-1766,Anycompany - store-1766,San Jose,PA,52058,2005-01-04,9999-12-2400
STORE-7401,Anycompany - store-7401,Philadelphia,CA,52059,2005-01-04,9999-12-2401
STORE-7406,Anycompany - store-7406,San Francisco,WA,89629,2005-01-04,9999-12-2402
STORE-2184,Anycompany - store-2184,Phoenix,NY,71037,2005-01-04,9999-12-2403
STORE-9383,Anycompany - store-9383,Phoenix,TX,86259,2005-01-04,9999-12-2404
STORE-7646,Anycompany - store-7646,Houston,DC,27736,2005-01-04,9999-12-2405
STORE-9093,Anycompany - store-9093,San Diego,NY,27273,2005-01-04,9999-12-2406
STORE-3238,Anycompany - store-3238,Jacksonville,IN,46274,2005-01-04,9999-12-2407
STORE-7103,Anycompany - store-7103,San Diego,WA,86778,2005-01-04,9999-12-2408
STORE-6265,Anycompany - store-6265,Fort Worth,TX,31816,2005-01-04,9999-12-2409
STORE-6834,Anycompany - store-6834,Jacksonville,OH,94788,2005-01-04,9999-12-2410
STORE-6428,Anycompany - store-6428,Columbus,IL,33440,2005-01-04,9999-12-2411
STORE-8127,Anycompany - store-8127,Washington,CO,71746,2005-01-04,9999-12-2412
STORE-5398,Anycompany - store-5398,San Antonio,CA,50076,2005-01-04,9999-12-2413
STORE-9310,Anycompany - store-9310,San Diego,TX,63408,2005-01-04,9999-12-2414
STORE-7162,Anycompany - store-7162,Los Angeles,TX,68106,2005-01-04,9999-12-2415
STORE-7010,Anycompany - store-7010,Houston,CA,63022,2005-01-04,9999-12-2416
STORE-4030,Anycompany - store-4030,San Jose,TX,18707,2005-01-04,9999-12-2417
STORE-3576,Anycompany - store-3576,New York,PA,40692,2005-01-04,9999-12-2418
STORE-5363,Anycompany - store-5363,Chicago,CA,41837,2005-01-04,9999-12-2419
STORE-9226,Anycompany - store-9226,Los Angeles,TX,75462,2005-01-04,9999-12-2420
STORE-7641,Anycompany - store-7641,San Antonio,AZ,28900,2005-01-04,9999-12-2421
STORE-7757,Anycompany - store-7757,Phoenix,TX,99807,2005-01-04,9999-12-2422
STORE-9189,Anycompany - store-9189,Washington,IL,90257,2005-01-04,9999-12-2423
STORE-3333,Anycompany - store-3333,Chicago,CO,56501,2005-01-04,9999-12-2424
STORE-5840,Anycompany - store-5840,Seattle,CA,21369,2005-01-04,9999-12-2425
STORE-5831,Anycompany - store-5831,Denver,CA,28475,2005-01-04,9999-12-2426
STORE-6456,Anycompany - store-6456,San Antonio,OH,91332,2005-01-04,9999-12-2427
STORE-3765,Anycompany - store-3765,Houston,NC,74387,2005-01-04,9999-12-2428
STORE-3299,Anycompany - store-3299,Austin,TX,23725,2005-01-04,9999-12-2429
STORE-8482,Anycompany - store-8482,Jacksonville,NY,69678,2005-01-04,9999-12-2430
STORE-3763,Anycompany - store-3763,Denver,TX,31839,2005-01-04,9999-12-2431
STORE-2839,Anycompany - store-2839,Austin,NY,83031,2005-01-04,9999-12-2432
STORE-1565,Anycompany - store-1565,Los Angeles,CA,19268,2005-01-04,9999-12-2433
STORE-8879,Anycompany - store-8879,Chicago,FL,18721,2005-01-04,9999-12-2434
STORE-9706,Anycompany - store-9706,Houston,CO,54210,2005-01-04,9999-12-2435
STORE-8340,Anycompany - store-8340,San Jose,CA,15485,2005-01-04,9999-12-2436
STORE-1399,Anycompany - store-1399,New York,PA,45594,2005-01-04,9999-12-2437
STORE-4035,Anycompany - store-4035,New York,OH,80973,2005-01-04,9999-12-2438
STORE-8074,Anycompany - store-8074,Columbus,TX,92473,2005-01-04,9999-12-2439
STORE-4458,Anycompany - store-4458,Dallas,TX,15184,2005-01-04,9999-12-2440
STORE-2788,Anycompany - store-2788,Jacksonville,DC,97441,2005-01-04,9999-12-2441
STORE-3343,Anycompany - store-3343,Seattle,IN,78874,2005-01-04,9999-12-2442
STORE-7451,Anycompany - store-7451,Chicago,AZ,43291,2005-01-04,9999-12-2443
STORE-1066,Anycompany - store-1066,Fort Worth,IN,81973,2005-01-04,9999-12-2444
STORE-2403,Anycompany - store-2403,San Diego,TX,91734,2005-01-04,9999-12-2445
STORE-9217,Anycompany - store-9217,San Diego,CA,52069,2005-01-04,9999-12-2446
STORE-8804,Anycompany - store-8804,Seattle,PA,28780,2005-01-04,9999-12-2447
STORE-2948,Anycompany - store-2948,New York,CA,61374,2005-01-04,9999-12-2448
STORE-3933,Anycompany - store-3933,Washington,WA,13964,2005-01-04,9999-12-2449
STORE-6563,Anycompany - store-6563,Fort Worth,AZ,57220,2005-01-04,9999-12-2450
STORE-7130,Anycompany - store-7130,New York,CA,81542,2005-01-05,9999-12-2451
STORE-3990,Anycompany - store-3990,Austin,NY,63035,2005-01-05,9999-12-2452
STORE-9695,Anycompany - store-9695,Phoenix,TX,97680,2005-01-05,9999-12-2453
STORE-6586,Anycompany - store-6586,Charlotte,AZ,98397,2005-01-05,9999-12-2454
STORE-1524,Anycompany - store-1524,Dallas,FL,23367,2005-01-05,9999-12-2455
STORE-1262,Anycompany - store-1262,Washington,OH,60132,2005-01-05,9999-12-2456
STORE-9081,Anycompany - store-9081,San Jose,AZ,43125,2005-01-05,9999-12-2457
STORE-8116,Anycompany - store-8116,Washington,TX,30578,2005-01-05,9999-12-2458
STORE-1291,Anycompany - store-1291,Seattle,WA,87763,2005-01-05,9999-12-2459
STORE-1147,Anycompany - store-1147,Chicago,DC,72881,2005-01-05,9999-12-2460
STORE-1204,Anycompany - store-1204,Philadelphia,CO,36700,2005-01-05,9999-12-2461
STORE-3372,Anycompany - store-3372,San Jose,TX,65297,2005-01-05,9999-12-2462
STORE-4907,Anycompany - store-4907,Indianapolis,WA,68983,2005-01-05,9999-12-2463
STORE-3513,Anycompany - store-3513,Seattle,TX,54626,2005-01-05,9999-12-2464
STORE-7871,Anycompany - store-7871,Seattle,TX,85054,2005-01-05,9999-12-2465
STORE-5356,Anycompany - store-5356,Los Angeles,OH,45447,2005-01-05,9999-12-2466
STORE-6650,Anycompany - store-6650,Phoenix,TX,56907,2005-01-05,9999-12-2467
STORE-1061,Anycompany - store-1061,Houston,AZ,81551,2005-01-05,9999-12-2468
STORE-5257,Anycompany - store-5257,Columbus,DC,48488,2005-01-05,9999-12-2469
STORE-3315,Anycompany - store-3315,Jacksonville,OH,15044,2005-01-05,9999-12-2470
STORE-3728,Anycompany - store-3728,Phoenix,CO,19786,2005-01-05,9999-12-2471
STORE-7612,Anycompany - store-7612,Philadelphia,CA,69755,2005-01-05,9999-12-2472
STORE-3568,Anycompany - store-3568,New York,PA,35423,2005-01-05,9999-12-2473
STORE-1438,Anycompany - store-1438,San Francisco,FL,44530,2005-01-05,9999-12-2474
STORE-7175,Anycompany - store-7175,New York,TX,40021,2005-01-05,9999-12-2475
STORE-4519,Anycompany - store-4519,Columbus,CA,93084,2005-01-05,9999-12-2476
STORE-4914,Anycompany - store-4914,Washington,OH,41118,2005-01-05,9999-12-2477
STORE-4701,Anycompany - store-4701,Jacksonville,TX,54389,2005-01-05,9999-12-2478
STORE-5714,Anycompany - store-5714,Seattle,TX,56995,2005-01-05,9999-12-2479
STORE-5112,Anycompany - store-5112,Los Angeles,WA,80350,2005-01-05,9999-12-2480
STORE-5321,Anycompany - store-5321,New York,CA,23379,2005-01-05,9999-12-2481
STORE-2246,Anycompany - store-2246,Indianapolis,WA,26985,2005-01-05,9999-12-2482
STORE-7947,Anycompany - store-7947,Los Angeles,TX,15971,2005-01-05,9999-12-2483
STORE-8747,Anycompany - store-8747,Charlotte,AZ,45008,2005-01-05,9999-12-2484
STORE-5947,Anycompany - store-5947,Seattle,AZ,36336,2005-01-05,9999-12-2485
STORE-1697,Anycompany - store-1697,Charlotte,TX,27693,2005-01-05,9999-12-2486
STORE-1754,Anycompany - store-1754,Charlotte,TX,15656,2005-01-05,9999-12-2487
STORE-4843,Anycompany - store-4843,Washington,TX,98214,2005-01-05,9999-12-2488
STORE-6852,Anycompany - store-6852,Dallas,TX,66516,2005-01-05,9999-12-2489
STORE-9202,Anycompany - store-9202,New York,TX,43453,2005-01-05,9999-12-2490
STORE-1765,Anycompany - store-1765,Houston,NC,29305,2005-01-05,9999-12-2491
STORE-7842,Anycompany - store-7842,Los Angeles,TX,57760,2005-01-05,9999-12-2492
STORE-2391,Anycompany - store-2391,Jacksonville,TX,97015,2005-01-05,9999-12-2493
STORE-5894,Anycompany - store-5894,Philadelphia,CA,10894,2005-01-05,9999-12-2494
STORE-8889,Anycompany - store-8889,Columbus,OH,12902,2005-01-05,9999-12-2495
STORE-2976,Anycompany - store-2976,Philadelphia,NY,18981,2005-01-05,9999-12-2496
STORE-7204,Anycompany - store-7204,Indianapolis,CA,76399,2005-01-05,9999-12-2497
STORE-1866,Anycompany - store-1866,Los Angeles,TX,57359,2005-01-05,9999-12-2498
STORE-8557,Anycompany - store-8557,Indianapolis,CA,37022,2005-01-05,9999-12-2499
STORE-4823,Anycompany - store-4823,Charlotte,CA,93785,2005-01-05,9999-12-2500
STORE-5034,Anycompany - store-5034,San Jose,CO,23589,2005-01-05,9999-12-2501
STORE-3752,Anycompany - store-3752,San Francisco,TX,39006,2005-01-05,9999-12-2502
STORE-1842,Anycompany - store-1842,Seattle,CA,69046,2005-01-05,9999-12-2503
STORE-7030,Anycompany - store-7030,Seattle,TX,24607,2005-01-05,9999-12-2504
STORE-7493,Anycompany - store-7493,Fort Worth,AZ,70925,2005-01-05,9999-12-2505
STORE-8244,Anycompany - store-8244,Washington,TX,98318,2005-01-05,9999-12-2506
STORE-8260,Anycompany - store-8260,Dallas,OH,51594,2005-01-05,9999-12-2507
STORE-1210,Anycompany - store-1210,Dallas,CA,58508,2005-01-05,9999-12-2508
STORE-4700,Anycompany - store-4700,San Jose,AZ,22635,2005-01-05,9999-12-2509
STORE-9127,Anycompany - store-9127,San Francisco,IN,33519,2005-01-05,9999-12-2510
STORE-3802,Anycompany - store-3802,Indianapolis,CA,81634,2005-01-05,9999-12-2511
STORE-9111,Anycompany - store-9111,Washington,IN,51675,2005-01-05,9999-12-2512
STORE-4796,Anycompany - store-4796,Denver,NY,67477,2005-01-05,9999-12-2513
STORE-5952,Anycompany - store-5952,San Diego,OH,75504,2005-01-05,9999-12-2514
STORE-1674,Anycompany - store-1674,San Antonio,TX,85741,2005-01-05,9999-12-2515
